Id,Title,DOI,Year,Source
"M1143","Case study learning to embrace failure","",2012,"SNOWBALLING BACKWARD 1"
"M1144","PREPARE: Predictive performance anomaly prevention for virtualized cloud systems","10.1109/ICDCS.2012.65",2012,"SNOWBALLING BACKWARD 1"
"M1145","Gzoltar: An eclipse plug-in for testing and debugging","10.1145/2351676.2351752",2012,"SNOWBALLING BACKWARD 1"
"M1146","Fully-distributed debugging and visualization of distributed systems in anonymous networks","",2012,"SNOWBALLING BACKWARD 1"
"M1147","Multiple fault localization with data mining","",2011,"SNOWBALLING BACKWARD 1"
"M1148","Entropy and information theory","10.1007/978-1-4419-7970-4",2011,"SNOWBALLING BACKWARD 1"
"M1149","LogSig: Generating system events from raw textual logs","10.1145/2063576.2063690",2011,"SNOWBALLING BACKWARD 1"
"M1150","Threats to Validity in Search-based Software Engineering Empirical Studies","",2011,"SNOWBALLING BACKWARD 1"
"M1151","Bench4Q: A QoS-oriented e-commerce benchmark","10.1109/COMPSAC.2011.14",2011,"SNOWBALLING BACKWARD 1"
"M1152","ACE: Anomaly clustering ensemble for multi-perspective anomaly detection in robot behaviors","10.1137/1.9781611972818.1",2011,"SNOWBALLING BACKWARD 1"
"M1153","Data Mining: Concepts and Techniques","10.1016/C2009-0-61819-5",2011,"SNOWBALLING BACKWARD 1"
"M1154","Bubble-Up: Increasing utilization in modern warehouse scale computers via sensible co-locations","10.1145/2155620.2155650",2011,"SNOWBALLING BACKWARD 1"
"M1155","PAL: Propagation-aware Anomaly Localization for cloud hosted distributed applications","10.1145/2038633.2038634",2011,"SNOWBALLING BACKWARD 1"
"M1156","Anomaly localization for network data streams with graph joint sparse PCA","10.1145/2020408.2020557",2011,"SNOWBALLING BACKWARD 1"
"M1157","Fault-localization using dynamic slicing and change impact analysis","10.1109/ASE.2011.6100114",2011,"SNOWBALLING BACKWARD 1"
"M1158","CloudScale: Elastic resource scaling for multi-tenant cloud systems","10.1145/2038916.2038921",2011,"SNOWBALLING BACKWARD 1"
"M1159","Transient event detection algorithm for non-intrusive load monitoring","",2011,"SNOWBALLING BACKWARD 1"
"M1160","A model for spectra-based software diagnosis","10.1145/2000791.2000795",2011,"SNOWBALLING BACKWARD 1"
"M1161","Power management of Online Data-Intensive services","10.1145/2000064.2000103",2011,"SNOWBALLING BACKWARD 1"
"M1162","Analysis of issues with load balancing algorithms in hosted (cloud) environments","",2011,"SNOWBALLING BACKWARD 1"
"M1163","Energy-aware virtual machine dynamic provision and scheduling for cloud computing","10.1109/CLOUD.2011.94",2011,"SNOWBALLING BACKWARD 1"
"M1164","DirectLiNGAM: A direct method for learning a linear non-gaussian structural equation model","",2011,"SNOWBALLING BACKWARD 1"
"M1165","Secure network provenance","10.1145/2043556.2043584",2011,"SNOWBALLING BACKWARD 1"
"M1166","Diagnosing performance changes by comparing request flows","",2011,"SNOWBALLING BACKWARD 1"
"M1167","Statistical techniques for online anomaly detection in data centers","10.1109/INM.2011.5990537",2011,"SNOWBALLING BACKWARD 1"
"M1168","PTrace: Derivative-free local tracing of bicriterial design tradeoffs","10.1109/ICCAD.2011.6105375",2011,"SNOWBALLING BACKWARD 1"
"M1169","CredsCache: Making OverlayFS scalable for containerized services","10.1016/j.future.2023.04.027",2023,"SNOWBALLING FORWARD 2"
"M1170","Remote Procedure Call as a Managed System Service","",2023,"SNOWBALLING FORWARD 2"
"M1171","Junkyard Computing: Repurposing Discarded Smartphones to Minimize Carbon","10.1145/3575693.3575710",2023,"SNOWBALLING FORWARD 2"
"M1172","Executing Microservice Applications on Serverless, Correctly","10.1145/3571206",2023,"SNOWBALLING FORWARD 2"
"M1173","ImpactTracer: Root Cause Localization in Microservices Based on Fault Propagation Modeling","10.23919/DATE56975.2023.10137078",2023,"SNOWBALLING FORWARD 2"
"M1174","Detect anomalies in cloud platforms by using network data: a review","10.1007/s10586-023-04055-1",2023,"SNOWBALLING FORWARD 2"
"M1175","The Benefit of Hindsight: Tracing Edge-Cases in Distributed Systems","",2023,"SNOWBALLING FORWARD 2"
"M1176","Intelligent Resource Scheduling for Co-located Latency-critical Services: A Multi-Model Collaborative Learning Approach","",2023,"SNOWBALLING FORWARD 2"
"M1177","Hermit: Low-Latency, High-Throughput, and Transparent Remote Memory via Feedback-Directed Asynchrony","",2023,"SNOWBALLING FORWARD 2"
"M1178","Nu: Achieving Microsecond-Scale Resource Fungibility with Logical Processes","",2023,"SNOWBALLING FORWARD 2"
"M1179","Microservice deployment problem in the edge-side of intelligent factories","10.1117/12.2660933",2023,"SNOWBALLING FORWARD 2"
"M1180","Protego: Overload Control for Applications with Unpredictable Lock Contention","",2023,"SNOWBALLING FORWARD 2"
"M1181","An Approach for Evaluating the Potential Impact of Anti-Patterns on Microservices Performance","10.1109/ICSA-C57050.2023.00044",2023,"SNOWBALLING FORWARD 2"
"M1182","SelfTune: Tuning Cluster Managers","",2023,"SNOWBALLING FORWARD 2"
"M1183","DOSP: Distributed Computing-Based Operating Systems Labs Platform","10.1109/ICCRD56364.2023.10080655",2023,"SNOWBALLING FORWARD 2"
"M1184","Extreme Gradient Boosting based Anomaly detection for Kubernetes Orchestration","10.1109/IT57431.2023.10078576",2023,"SNOWBALLING FORWARD 2"
"M1185","Experience: Implementation of Edge-Cloud for Autonomous Navigation Applications","10.1109/COMSNETS56262.2023.10041370",2023,"SNOWBALLING FORWARD 2"
"M1186","Enhancing GSMA Operator Platform Group Standards to Enable Seamless Application Mobility in Multi-Domain Multi-Access Edge Computing Networks","10.1109/COMSNETS56262.2023.10041327",2023,"SNOWBALLING FORWARD 2"
"M1187","Study of Hawkes Process for Granger Causality Discovery Among Faults","10.19678/j.issn.1000-3428.0063615",2023,"SNOWBALLING FORWARD 2"
"M1188","Detection of microservice-based software anomalies based on OpenTracing in cloud","10.1002/spe.3208",2023,"SNOWBALLING FORWARD 2"
"M1189","Prioritized Fault Recovery Strategies for Multi-Access Edge Computing Using Probabilistic Model Checking","10.1109/TDSC.2022.3143877",2023,"SNOWBALLING FORWARD 2"
"M1190","Online Performance Modeling and Prediction for Single-VM Applications in Multi-Tenant Clouds","10.1109/TCC.2021.3078690",2023,"SNOWBALLING FORWARD 2"
"M1191","BeeHive: Sub-second Elasticity for Web Services with Semi-FaaS Execution","10.1145/3575693.3575752",2023,"SNOWBALLING FORWARD 2"
"M1192","DDPC: Automated Data-Driven Power-Performance Controller Design on-the-fly for Latency-sensitive Web Services","10.1145/3543507.3583437",2023,"SNOWBALLING FORWARD 2"
"M1193","Serverless Computing: State-of-the-Art, Challenges and Opportunities","10.1109/TSC.2022.3166553",2023,"SNOWBALLING FORWARD 2"
"M1194","Impact of Architectural Smells on Software Performance: An Exploratory Study","10.1145/3593434.3593442",2023,"SNOWBALLING FORWARD 2"
"M1195","SCAD: Scalability Advisor for Interactive Microservices on Hybrid Clouds","10.1145/3555041.3589718",2023,"SNOWBALLING FORWARD 2"
"M1196","Learning Hierarchical Spatial-Temporal Graph Representations for Robust Multivariate Industrial Anomaly Detection","10.1109/TII.2022.3216006",2023,"SNOWBALLING FORWARD 2"
"M1197","Foxhound: Server-Grade Observability for Network-Augmented Applications","10.1145/3552326.3567502",2023,"SNOWBALLING FORWARD 2"
"M1198","Topology-Aware Scheduling Framework for Microservice Applications in Cloud","10.1109/TPDS.2023.3238751",2023,"SNOWBALLING FORWARD 2"
"M1199","EDITS: An Easy-to-difficult Training Strategy for Cloud Failure Prediction","10.1145/3543873.3584630",2023,"SNOWBALLING FORWARD 2"
"M1200","Palette Load Balancing: Locality Hints for Serverless Functions","10.1145/3552326.3567496",2023,"SNOWBALLING FORWARD 2"
"M1201","Run-time failure detection via non-intrusive event analysis in a large-scale cloud computing platform","10.1016/j.jss.2023.111611",2023,"SNOWBALLING FORWARD 2"
"M1202","Research on multidimensional dynamic defense strategy for microservice based on deep reinforcement learning [??????????????????????]","10.11959/j.issn.1000-436x.2023077",2023,"SNOWBALLING FORWARD 2"
"M1203","OSCAR-P and aMLLibrary: Performance Profiling and Prediction of Computing Continua Applications","10.1145/3578245.3584941",2023,"SNOWBALLING FORWARD 2"
"M1204","Guest Editorial Robust Learning of Spatio-Temporal Point Processes: Modeling, Algorithm, and Applications","10.1109/TNNLS.2023.3258199",2023,"SNOWBALLING FORWARD 2"
"M1205","ProScale: Proactive Autoscaling for Microservice With Time-Varying Workload at the Edge","10.1109/TPDS.2023.3238429",2023,"SNOWBALLING FORWARD 2"
"M1206","Characterizing and Optimizing End-to-End Systems for Private Inference","10.1145/3582016.3582065",2023,"SNOWBALLING FORWARD 2"
"M1207","Dynamic Application Call Graph Formation and Service Identification in Cloud Data Centers","10.1109/TNSM.2022.3201095",2023,"SNOWBALLING FORWARD 2"
"M1208","DRAGON: Decentralized Fault Tolerance in Edge Federations","10.1109/TNSM.2022.3199886",2023,"SNOWBALLING FORWARD 2"
"M1209","ALTOCUMULUS: Scalable Scheduling for Nanosecond-Scale Remote Procedure Calls","10.1109/MICRO56248.2022.00039",2022,"SNOWBALLING FORWARD 2"
"M1210","SIMR: Single Instruction Multiple Request Processing for Energy-Efficient Data Center Microservices","10.1109/MICRO56248.2022.00040",2022,"SNOWBALLING FORWARD 2"
"M1211","Datamime: Generating Representative Benchmarks by Automatically Synthesizing Datasets","10.1109/MICRO56248.2022.00082",2022,"SNOWBALLING FORWARD 2"
"M1212","Patching up Network Data Leaks with Sweeper","10.1109/MICRO56248.2022.00041",2022,"SNOWBALLING FORWARD 2"
"M1213","Distributed Synchronous Particle Swarm Optimization for Edge Computing","10.1109/FiCloud57274.2022.00027",2022,"SNOWBALLING FORWARD 2"
"M1214","Asynchronous Distributed Particle Swarm Optimization for Edge Cloud Architectures","10.1109/FiCloud57274.2022.00028",2022,"SNOWBALLING FORWARD 2"
"M1215","Escra: Event-driven, Sub-second Container Resource Allocation","10.1109/ICDCS54860.2022.00038",2022,"SNOWBALLING FORWARD 2"
"M1216","Impact of API Rate Limit on Reliability of Microservices-Based Architectures","10.1109/SOSE55356.2022.00009",2022,"SNOWBALLING FORWARD 2"
"M1217","CAP-VMs: Capability-Based Isolation and Sharing in the Cloud","",2022,"SNOWBALLING FORWARD 2"
"M1218","Zero Overhead Monitoring for Cloud-native Infrastructure using RDMA","",2022,"SNOWBALLING FORWARD 2"
"M1219","An edge-queued datagram service for all datacenter traffic","",2022,"SNOWBALLING FORWARD 2"
"M1220","BLOC: Balancing Load with Overload Control in the Microservices Architecture","10.1109/ACSOS55765.2022.00027",2022,"SNOWBALLING FORWARD 2"
"M1221","Microservices Configurations and the Impact on the Performance in Cloud Native Environments","10.1109/LCN53696.2022.9843385",2022,"SNOWBALLING FORWARD 2"
"M1222","PACED: Provenance-based Automated Container Escape Detection","10.1109/IC2E55432.2022.00035",2022,"SNOWBALLING FORWARD 2"
"M1223","OIDC-TCI: OIDC with Trust Context Information","10.23919/WMNC56391.2022.9954295",2022,"SNOWBALLING FORWARD 2"
"M1224","Fault Diagnosis of Web Services Based on Feature Selection","10.1007/978-3-031-20309-1_26",2022,"SNOWBALLING FORWARD 2"
"M1225","Quantitative Evaluation of Cloud Elasticity based on Fuzzy Analytic Hierarchy Process","10.1109/CloudSummit54781.2022.00022",2022,"SNOWBALLING FORWARD 2"
"M1226","Identifying Erroneous Software Changes through Self-Supervised Contrastive Learning on Time Series Data","10.1109/ISSRE55969.2022.00043",2022,"SNOWBALLING FORWARD 2"
"M1227","MicroSplit: Efficient Splitting of Microservices on Edge Clouds","10.1109/SEC54971.2022.00027",2022,"SNOWBALLING FORWARD 2"
"M1228","Architectural Design of Cloud Applications: A Performance-Aware Cost Minimization Approach","10.1109/TCC.2020.3015703",2022,"SNOWBALLING FORWARD 2"
"M1229","I-Swift: Fast and Accurate Impact Identification for Large-scale CDNs","10.1109/IWQoS54832.2022.9812890",2022,"SNOWBALLING FORWARD 2"
"M1230","QoS-Aware Irregular Collaborative Inference for Improving Throughput of DNN Services","10.1109/SC41404.2022.00074",2022,"SNOWBALLING FORWARD 2"
"M1231","Cascaded Anomaly Detection with Coarse Sampling in Distributed Systems","10.1007/978-3-030-96600-3_13",2022,"SNOWBALLING FORWARD 2"
"M1232","A Review on Database and Transaction Models in Different Cloud Application Architectures","10.1007/978-981-16-7657-4_65",2022,"SNOWBALLING FORWARD 2"
"M1233","PIMCloud: QoS-Aware Resource Management of Latency-Critical Applications in Clouds with Processing-in-Memory","10.1109/HPCA53966.2022.00083",2022,"SNOWBALLING FORWARD 2"
"M1234","Improving task scheduling in microservice environments by considering intra-job dependencies","10.1109/ICICCS53718.2022.9788282",2022,"SNOWBALLING FORWARD 2"
"M1235","Pinpointing Anomaly Events in Logs from Stability Testing - N-Grams vs. Deep-Learning","10.1109/ICSTW55395.2022.00056",2022,"SNOWBALLING FORWARD 2"
"M1236","Challenges in Regression Test Selection for End-to-End Testing of Microservice-based Software Systems","10.1145/3524481.3527217",2022,"SNOWBALLING FORWARD 2"
"M1237","Scorpius: Proactive Code Preparation to Accelerate Function Startup","10.1109/IWQoS54832.2022.9812868",2022,"SNOWBALLING FORWARD 2"
"M1238","Multi-objective Hybrid Autoscaling of�Microservices in�Kubernetes Clusters","10.1007/978-3-031-12597-3_15",2022,"SNOWBALLING FORWARD 2"
"M1239","Back to the future: N-Versioning of Microservices","10.1109/DSN53405.2022.00049",2022,"SNOWBALLING FORWARD 2"
"M1240","DVABatch: Diversity-aware Multi-Entry Multi-Exit Batching for Efficient Processing of DNN Services on GPUs","",2022,"SNOWBALLING FORWARD 2"
"M1241","A Study of Database Connection Pool in Microservice Architecture","10.30630/joiv.6.2-2.1094",2022,"SNOWBALLING FORWARD 2"
"M1242","Towards More Effective and Explainable Fault Management Using Cross-Layer Service Topology","10.1109/CLOUD55607.2022.00026",2022,"SNOWBALLING FORWARD 2"
"M1243","Distributed online extraction of a fluid model for microservice applications using local tracing data","10.1109/CLOUD55607.2022.00037",2022,"SNOWBALLING FORWARD 2"
"M1244","Cloud Computing and Internet of Things: Recent Trends and Directions","10.1007/978-3-031-05528-7_1",2022,"SNOWBALLING FORWARD 2"
"M1245","Accelerating Data Serialization/Deserialization Protocols with In-Network Compute","10.1109/ExaMPI56604.2022.00008",2022,"SNOWBALLING FORWARD 2"
"M1246","System-level Implications of Serverless: Workload Characterizing and Performance Understanding","10.1109/ISPA-BDCloud-SocialCom-SustainCom57177.2022.00049",2022,"SNOWBALLING FORWARD 2"
"M1247","A Machine Learning Framework for Job Failure Prediction in Cloud using Hyper Parameter Tuned MLP","10.1109/ICATIECE56365.2022.10047809",2022,"SNOWBALLING FORWARD 2"
"M1248","InviCloak: An End-to-End Approach to Privacy and Performance in Web Content Distribution","10.1145/3548606.3559336",2022,"SNOWBALLING FORWARD 2"
"M1249","Infrastructure as code for dynamic deployments","10.1145/3540250.3558912",2022,"SNOWBALLING FORWARD 2"
"M1250","Microservice Deployment in Edge Computing Based on Deep Q Learning","10.1109/TPDS.2022.3150311",2022,"SNOWBALLING FORWARD 2"
"M1251","General and Fast Inter-Process Communication via Bypassing Privileged Software","10.1109/TC.2021.3130751",2022,"SNOWBALLING FORWARD 2"
"M1252","Energy Efficient Computing Systems: Architectures, Abstractions and Modeling to Techniques and Standards","10.1145/3511094",2022,"SNOWBALLING FORWARD 2"
"M1253","Efficient KPI Anomaly Detection Through Transfer Learning for Large-Scale Web Services","10.1109/JSAC.2022.3180785",2022,"SNOWBALLING FORWARD 2"
